ISO,internet,year,elec,capital,hc,water,contract,rail,ed,land,truck
KEN,-0.016167229,2002,0.017448787,-2.68E-09,0.000314037,-0.0484108,0.017917982,0.013692834,-0.07178153,-0.002305745,0.04143843
PNG,-0.016215825,2002,0.040402728,-7.20E-09,3.981206667487923e-05,-0.054666834,0.01488127,0.007574236,-0.072306564,-0.001008556,0.029226304
UZB,-0.018497617,2002,0.034417424,-7.47E-09,-0.000320398,-0.003984315,0.020042828,0.012891892,-0.059560054,0.003178622,0.035800236
BGD,-0.018717506,2002,0.004329132,-1.03E-08,1.3676318278172653e-05,-0.098256985,0.067319555,0.000993871,-0.098571863,-0.002903178,0.032879015
CUB,-0.019076358,2002,0.027810122,-4.18E-09,0.000585221,-0.067167091,0.019196085,0.032973944,-0.104265127,0.000116144,0.040295803
NIC,-0.019443314,2002,0.008167147,-3.04E-09,0.000340539,-0.076889646,0.044047481,0.011161276,-0.096604575,-0.000305762,0.054157266
TJK,-0.020142923,2002,0.027059498,3.4914878532129596e-11,0.000146173,0.011905179,-5.06E-05,0.016412442,-0.0703385,0.000273458,0.03258314
BFA,-0.021288523,2002,0.012479818,-1.59E-08,-0.000684881,0.013625223,0.02750517,0.011900094,-0.116271516,0.00525981,0.025467617
MLI,-0.021861679,2002,0.02050089,-1.49E-08,-0.000822316,-0.003042005,0.02178343,0.011898602,-0.073509509,0.004662798,0.040864215
SEN,-0.021949995,2002,0.039163099,5.1412611106461594e-09,0.000332997,-0.063523459,0.018935356,0.017904999,-0.075759021,-0.001124794,0.024345376
MAR,-0.022240674,2002,0.020745883,1.5715852839199504e-09,0.00042948,-0.080851986,0.044220794,0.009790159,-0.074904614,-0.001642619,0.032155845
CHL,-0.022478273,2002,0.040486001,6.65260597645032e-09,0.00084454,-0.060542768,0.022423419,0.020424773,-0.075167648,0.000250471,0.039563679
HND,-0.023131006,2002,0.005019376,-8.60E-09,0.00012279,-0.087773,0.058607236,0.003711004,-0.097897185,-0.002703821,0.034272417
NAM,-0.023888089,2002,0.024109434,5.60026570700559e-09,0.000500314,-0.091025049,0.039427803,0.010979632,-0.042249467,0.000248422,0.043557943
MWI,-0.024206891,2002,0.006498032,-2.07E-08,-0.000480724,0.030762903,0.023150885,0.009595434,-0.083508822,-0.001257603,0.025466056
MNG,-0.024358404,2002,0.057675173,-1.07E-08,0.000337255,-0.087232849,0.037607401,0.008143679,-0.095056392,-0.000210011,0.042407158
CIV,-0.026684471,2002,0.009934604,-9.03E-09,-8.67E-05,-0.030138618,0.025356903,0.012485126,-0.067092107,-0.001787578,0.024051255
ECU,-0.026922464,2002,-4.29E-05,-1.75E-09,0.00025617,-0.022449182,0.020474909,0.005216258,-0.071128473,-0.001658909,0.016553781
CRI,-0.028013801,2002,0.007393846,1.1768144073308464e-08,0.000755871,-0.067817472,0.043980817,0.007233763,-0.028889402,-0.003448253,0.019987267
PHL,-0.029414599,2002,0.007949761,2.1181193166699282e-08,0.000995837,-0.101295558,0.068708678,0.001787764,-0.012988571,-0.00450529,0.011457548
MOZ,-0.030095585,2002,0.003843749,6.3899803438509875e-09,0.000448575,-0.045945629,-0.003253881,0.013298516,-0.071892481,-0.001325491,0.022563732
TZA,-0.030299745,2002,0.023452207,-9.28E-09,-6.03E-05,-0.051117187,0.026127187,0.012725301,-0.054375821,-0.000985287,0.0390161
UGA,-0.031095126,2002,0.008571679,-5.38E-09,-1.35E-05,-0.04277732,0.020629825,0.009506512,-0.069390899,-0.001489605,0.045817878
GHA,-0.031483321,2002,0.022094216,-1.16E-08,-0.000120875,-0.035622205,0.024213701,0.011928956,-0.058329995,-0.001155299,0.029124135
MRT,-0.03195581,2002,0.049370297,4.694318915352859e-09,0.000633775,-0.094235744,0.03386034,0.005891677,-0.077856497,0.004285185,0.017794109
JAM,-0.032684562,2002,0.017933891,1.0485289694746145e-08,0.000852252,-0.08324766,0.040961608,0.01652363,-0.07581187,0.000274972,0.041052653
MDG,-0.036414434,2002,-0.001827769,-6.51E-09,0.000324118,-0.063670083,0.046628436,0.003630483,-0.078152784,-0.001939703,0.024785282
LBR,0.020878294,2003,0.000684944,4.31930467827825e-09,0.000345067,-0.103662896,0.039666406,0.003897578,-0.047039822,-0.00272682,0.021843718
BIH,0.011167988,2003,0.029207185,8.692218814885212e-09,0.000733987,-0.088845178,0.039880558,0.02158669,-0.076357168,-0.00060153,0.052131221
UKR,0.009214708,2003,0.054223187,1.0860107149432267e-08,0.000987702,-0.067151396,0.020312833,0.054873502,-0.031571148,0.002279107,0.062059551
LVA,0.007875812,2003,0.034074765,6.914094367076929e-09,0.00077265,-0.077314023,0.029897623,0.026277409,-0.0379043,-0.000169444,0.045689404
POL,0.00751213,2003,0.033100878,1.8654453417845232e-08,0.001055905,-0.087193732,0.05051564,0.027356432,-0.048801941,-0.000465755,0.048826389
CZE,0.006422845,2003,0.033445821,2.3106585537433e-08,0.001145746,-0.089441243,0.057432392,0.027448438,-0.034459474,-0.000764642,0.044972929
AUT,0.004546025,2003,0.032833556,2.5831216668829445e-08,0.001149436,-0.088141788,0.052768762,0.025787114,-0.038901808,-0.000857057,0.044183402
SVN,0.004543076,2003,0.031534793,2.3817776601564798e-08,0.001127883,-0.088566356,0.052643134,0.023724379,-0.048008215,-0.000900225,0.043373075
ITA,0.004054573,2003,0.026730778,2.2468860794215952e-08,0.001034179,-0.087297099,0.051744924,0.021017635,-0.051761371,-0.001270996,0.041964268
SVK,0.002556892,2003,0.034011899,2.2457457384430863e-08,0.001159185,-0.087113287,0.057056462,0.029700909,-0.046096279,-0.000292164,0.049706754
SWE,0.002416128,2003,0.02981724,2.780994071437536e-08,0.001230615,-0.090487326,0.053712769,0.025355445,-0.038132119,-0.000648227,0.038935097
EST,0.002375693,2003,0.02427021,1.3469968280924604e-08,0.000913133,-0.087171595,0.047635882,0.019256042,-0.031153498,-0.000733517,0.038964988
KAZ,0.001709439,2003,0.028527722,3.46856831580095e-09,0.000377186,-0.018017552,0.005320334,0.022484419,-0.036386517,0.002385811,0.022016128
LTU,0.001579489,2003,0.022797817,9.359476206806751e-09,0.000750384,-0.071722713,0.032876579,0.016712338,-0.044244248,-0.000668508,0.038244272
HRV,0.001326725,2003,0.026572398,1.254689629978994e-08,0.00080432,-0.081508166,0.039596761,0.01901619,-0.059804587,-0.001410073,0.037512652
DNK,0.000709594,2003,0.016839913,2.2698663375899903e-08,0.001046193,-0.082800319,0.044078504,0.016996053,-0.044832307,-0.000706339,0.046019486
DEU,0.000372553,2003,0.02684278,2.8858426540494e-08,0.001241512,-0.087623541,0.059587923,0.021985093,-0.033712736,-0.000867799,0.040887623
OMN,2.4965570974212957e-05,2003,-0.00017417,3.225983792598675e-09,0.000127183,0.000471347,0.000404313,0.000401966,-0.04172831,1.55640298940121e-05,-0.000493122
SRB,5.40086612385214e-18,2003,-7.02E-19,7.702498327402678e-14,-3.14E-19,6.47247001655794e-19,-4.08E-19,-3.71E-18,1.6225929691560069e-18,-3.62E-18,8.897328603327402e-18
CAN,-0.000444628,2003,0.027927739,2.1616063825865442e-08,0.001047181,-0.072576661,0.046065824,0.021807215,-0.045971843,0.000550399,0.038790646
ZAF,-0.000456048,2003,0.043646273,1.3510944616169554e-08,0.000839164,-0.077202785,0.033405009,0.034915028,-0.04361096,0.000808028,0.049037566
VEN,-0.000549376,2003,0.011753639,3.283937006624566e-09,0.000228132,-0.012623755,7.656152175746639e-05,0.010417929,-0.037717968,-0.0003859,0.01029628
LAO,-0.000649694,2003,0.020180629,-6.92E-09,0.000313372,-0.097043624,0.052625794,0.014325803,-0.049185196,-0.000491515,0.046786458
BLR,-0.000732959,2003,0.032982032,1.40004439161935e-08,0.0008882,-0.067252869,0.028722364,0.027608373,-0.042026406,-0.001069898,0.045684756
NGA,-0.000784375,2003,-0.000342242,1.4005968783420462e-09,5.695842776949047e-05,-1.74E-05,0.000738419,0.000253854,-0.067293828,-5.81E-05,-0.0003782
LBY,-0.000807221,2003,0.002496087,1.4185504776712023e-09,9.081606492376556e-05,-0.000629819,-0.00275654,0.003016172,-0.030220278,-0.000267331,0.002554508
DZA,-0.000944912,2003,0.002651209,8.122929105455354e-09,0.000380164,-0.000915477,-0.003274346,0.002091331,-0.032319454,-0.000309243,0.002020184
SAU,-0.000989394,2003,0.007408665,4.593204969164721e-09,0.000210762,-0.00309408,-4.13E-05,0.006262652,-0.038783466,-0.000385317,0.007089751
FIN,-0.001038184,2003,0.039611639,2.6891115507204185e-08,0.001165891,-0.085885662,0.045424445,0.030592826,-0.034086701,-0.000636926,0.038517606
QAT,-0.001064811,2003,0.005668767,8.780271090463293e-09,0.00039737,-0.004385095,-0.000831775,0.005368897,-0.031566876,-0.000211442,0.005272707
NOR,-0.001263642,2003,0.011950809,1.2687620165137044e-08,0.000551263,-0.029497592,0.010566704,0.008509001,-0.040969677,-0.000254324,0.012805535
IRN,-0.001448794,2003,0.00424928,1.3040675737679152e-09,7.727839231306708e-05,-0.00265447,0.002329383,0.003238804,-0.047287352,-6.71E-05,0.004111615
ROU,-0.001747593,2003,0.025077065,6.514764303153827e-09,0.00069807,-0.090545116,0.048950791,0.01985052,-0.06573357,-0.000946377,0.045147291
CHN,-0.001806103,2003,0.019191605,1.3553065739799082e-08,0.000857307,-0.094272978,0.061001608,0.013834033,-0.030320913,-0.00237896,0.03586999
NZL,-0.001976329,2003,0.025453413,1.5694576706936652e-08,0.001127389,-0.071112212,0.03500204,0.02333515,-0.057322514,0.001479729,0.080486024
MKD,-0.002189093,2003,0.036820843,4.701565793889742e-09,0.000598912,-0.07490003,0.037086541,0.033566267,-0.060056152,-0.000235583,0.052367912
RUS,-0.002214162,2003,0.020239782,9.575643799555025e-09,0.000589224,-0.032459601,0.007278555,0.018284352,-0.039149839,0.000710184,0.020694374
COG,-0.002215918,2003,0.001718065,-3.78E-10,8.722059432745389e-05,-0.01235172,0.003289768,0.001499399,-0.027313975,3.045120151411911e-05,0.004654101
BRA,-0.002246851,2003,0.036310254,9.975724667796652e-09,0.000822686,-0.065255619,0.034588446,0.0284229,-0.056348472,0.002196972,0.051715067
KWT,-0.00238438,2003,0.003648491,2.037167079288614e-09,0.000204596,-0.006491358,-0.006332065,0.00341118,-0.031611726,-0.001028957,0.005647513
TKM,-0.002416913,2003,0.007122328,1.5498640551360804e-08,0.00067067,-0.002565,8.671185092924607e-05,0.002343529,-0.035203246,-0.000136465,0.004609663
BEL,-0.002530036,2003,0.031448372,2.3630991427354564e-08,0.001071731,-0.07306854,0.042751679,0.026094618,-0.045516194,-0.001010257,0.045186481
BGR,-0.002676849,2003,0.032429492,7.322385386104571e-09,0.000737408,-0.077592324,0.037144772,0.025248229,-0.059590191,-0.000354745,0.045773227
JPN,-0.002859389,2003,0.022366023,3.0105818049729834e-08,0.00125746,-0.096508232,0.068834629,0.019170517,-0.00950181,-0.001777737,0.036327353
HUN,-0.00287821,2003,0.020159444,2.313882868738217e-08,0.001129655,-0.088766927,0.064192229,0.017486279,-0.023246105,-0.001260338,0.041221159
CYP,-0.003229537,2003,0.018381212,1.519085752557328e-08,0.00081296,-0.078754303,0.04346904,0.012825328,-0.051496083,-0.001417757,0.032920036
ARE,-0.003299045,2003,0.009855775,6.642173090970382e-09,0.000365337,-0.029819676,0.011400288,0.00741311,-0.031668441,-0.000894496,0.015136775
PRT,-0.003340737,2003,0.027456624,1.7157861020075216e-08,0.000888435,-0.08933164,0.056288763,0.020963231,-0.054508279,-0.001526797,0.043729444
AZE,-0.003466947,2003,0.00513217,2.030055596151473e-09,0.000185662,-0.008701245,0.000906772,0.006261465,-0.035464338,-0.000304553,0.00969537
CHE,-0.003468764,2003,0.019299196,2.947582886716236e-08,0.001107353,-0.089685178,0.047829478,0.016035568,-0.013539635,-0.002027826,0.033337225
FRA,-0.003518509,2003,0.024415021,2.5663879166293272e-08,0.001162917,-0.084006164,0.055176648,0.022019743,-0.040210344,-0.000259695,0.041761823
YEM,-0.003532414,2003,0.002881588,9.903916624897323e-10,6.906932889990704e-05,-0.003468988,0.000714041,0.00268832,-0.048953547,-0.000204931,0.002937248
ALB,-0.00364695,2003,0.010746909,2.465567160854931e-09,0.00065191,-0.098146077,0.059848496,0.011478138,-0.124560348,-0.001678943,0.046261543
GAB,-0.003706657,2003,0.004259278,-1.19E-09,0.000103897,-0.020807458,0.007063901,0.002134473,-0.025614119,0.000286608,0.005207029
ESP,-0.004030181,2003,0.025740855,2.3469235603615e-08,0.00108837,-0.079577842,0.054506311,0.022854546,-0.048699336,-0.00064318,0.04397495
GBR,-0.004096228,2003,0.018021088,2.4399793689964296e-08,0.001066535,-0.083511636,0.053259325,0.01623245,-0.032465685,-0.001140571,0.032159465
BOL,-0.004200997,2003,0.02247259,3.086968253761626e-09,0.000615207,-0.036736259,0.01503044,0.008572311,-0.056016277,0.00326614,0.020709562
MEX,-0.004567544,2003,0.014589685,1.9253460990429595e-08,0.000986903,-0.083830104,0.061895493,0.0135005,-0.018425998,-0.000971681,0.034190298
LBN,-0.005003036,2003,0.048336721,6.779172686914877e-09,0.00048764,-0.075987372,0.034533477,0.025416458,-0.043019293,-0.001021886,0.053708434
TTO,-0.005009104,2003,0.01962978,1.2297696429722855e-08,0.000724777,-0.022976334,-0.002716233,0.019374934,-0.033700194,-0.001586026,0.023795107
AUS,-0.005212994,2003,0.038239676,1.1341613595921986e-08,0.000788113,-0.071007555,0.028271456,0.02872876,-0.046532072,0.003220343,0.047202676
KOR,-0.005258538,2003,0.02292628,2.4158584210086986e-08,0.001076306,-0.091336145,0.059341627,0.016977711,-0.013451097,-0.00250084,0.032416889
EGY,-0.005317061,2003,0.037413092,3.0209467065474813e-09,0.000417762,-0.043601823,0.014180021,0.025212535,-0.050800283,-0.00103419,0.035428921
TUR,-0.005538479,2003,0.032191897,8.942889997368862e-09,0.000685208,-0.083047319,0.052559183,0.023312994,-0.047516751,-0.001228019,0.045241284
IDN,-0.006022594,2003,0.028726818,8.009700067731503e-09,0.000600042,-0.06570424,0.032749926,0.019798949,-0.043904723,-0.00150198,0.0311363
PAK,-0.006355802,2003,0.047375826,-5.40E-09,0.000104835,-0.067696715,0.038192499,0.021446378,-0.048238224,-0.002069133,0.049664866
BHR,-0.006510565,2003,0.02667859,3.562748152584268e-09,0.000510378,-0.033556138,-0.012021373,0.010719887,-0.035753519,-0.002758257,0.025053211
GEO,-0.007177383,2003,0.026166767,5.246596051613657e-09,0.000602593,-0.053623041,0.016094481,0.01921283,-0.032684252,-0.000325249,0.034970632
NLD,-0.007559878,2003,0.024614589,2.2088796609704276e-08,0.00103909,-0.068039288,0.042047996,0.02218906,-0.036733497,-0.00154399,0.041141155
USA,-0.007655207,2003,0.020961431,2.520135001926033e-08,0.00112865,-0.085061816,0.055000549,0.017191661,-0.020402081,-0.000797009,0.033993948
IRL,-0.00781981,2003,0.017713786,3.272778312656212e-08,0.001274252,-0.057772018,0.043150113,0.02063822,-0.041359244,-0.002565023,0.035906838
IND,-0.007967441,2003,0.034777841,6.755458324159668e-09,0.000546561,-0.074665149,0.034778943,0.022454309,-0.040643109,-0.001127083,0.046722156
TGO,-0.008443858,2003,0.068474602,7.048240304195211e-10,0.000214203,-0.03830325,0.013889385,0.035021473,-0.047776145,-0.000267768,0.035265762
ARG,-0.008445472,2003,0.021389617,5.091284423370301e-09,0.000691147,-0.034502184,0.019039602,0.021176232,-0.064617947,0.004296282,0.03812978
COL,-0.008541367,2003,0.026783056,4.1912587059569915e-09,0.000455694,-0.056280477,0.023897614,0.028970578,-0.064156016,-0.000378896,0.033559237
MDA,-0.008559298,2003,0.022138166,1.0082528784628124e-08,0.000822809,-0.071995364,0.038806517,0.024828442,-0.05019203,0.00145859,0.055187358
URY,-0.008600033,2003,0.02537086,6.155022878246871e-09,0.000780041,-0.064409844,0.030034896,0.032244184,-0.092759135,0.002583117,0.077499477
THA,-0.008651707,2003,0.021661235,1.5674942411004822e-08,0.000843868,-0.086727712,0.052182533,0.019716631,-0.023149393,-0.002234001,0.041470835
KGZ,-0.008704642,2003,0.039093155,-1.72E-09,0.000188917,-0.050575746,0.030673732,0.023935747,-0.048919005,0.000518936,0.052846969
VNM,-0.009272463,2003,0.009308325,1.122775202458585e-09,0.000379968,-0.073166164,0.042249648,0.012649664,-0.090351382,-0.00134954,0.035400461
SWZ,-0.009570374,2003,0.028904306,3.782576578409589e-09,0.000565798,-0.072795614,0.042446207,0.035751644,-0.079566472,-0.001303376,0.045340081
GRC,-0.009859165,2003,0.031191741,1.2646908958705464e-08,0.000723094,-0.067395307,0.034696992,0.020119131,-0.057802136,-0.000976833,0.039805347
CMR,-0.011473704,2003,0.009571763,-5.14E-09,4.360066217073933e-05,-0.022758797,0.016237103,0.008589517,-0.031900651,-0.000471319,0.016822016
ZMB,-0.011667102,2003,0.053206814,-1.34E-09,0.000476106,-0.053049675,0.014437262,0.021990597,-0.055920017,0.000878268,0.065418477
PAN,-0.012084434,2003,0.004000779,1.3144439611298436e-08,0.00072202,-0.079941869,0.044473196,0.006775826,-0.054199029,-0.00295389,0.025208716
TUN,-0.012140986,2003,0.018949388,2.541611171505852e-09,0.000487951,-0.089813746,0.050607572,0.010879557,-0.065011332,-0.001616203,0.036948412
JOR,-0.012212415,2003,0.034461137,6.8966496647451715e-09,0.000627836,-0.083629664,0.039298847,0.020941319,-0.06749754,-0.001840929,0.038185335
ISR,-0.012278639,2003,0.02017104,1.6020556389938125e-08,0.00084201,-0.094105509,0.047372114,0.010089326,0.003246299,-0.001825312,0.03495603
SLV,-0.012280948,2003,0.01368622,-2.46E-09,0.000326238,-0.093824881,0.0595621,0.012857387,-0.072725609,-0.002585612,0.041675798
COD,-0.012386232,2003,0.027083261,-3.96E-09,0.00024883,-0.088393873,0.031848023,0.006420423,0.024804112,-0.000688013,0.045072494
MMR,-0.013259959,2003,0.00226423,3.5651862152382337e-10,0.000419943,-0.054597483,0.032497268,0.007973493,-0.068585403,0.000105773,0.024286521
DOM,-0.014567146,2003,0.011947184,2.1895255534005827e-09,0.000552341,-0.093765905,0.053647908,0.012017447,-0.051002904,-0.001777436,0.036502696
PNG,-0.014637507,2003,0.055457329,-9.36E-09,8.439728854712906e-05,-0.060736609,0.017779677,0.008658703,-0.055284407,-0.000916104,0.028766798
ZWE,-0.015071527,2003,0.038990646,-6.30E-09,0.000164842,-0.017492408,0.023347792,0.026195509,-0.059351648,0.001725337,0.03577684
PER,-0.015752741,2003,0.047780333,-3.06E-10,0.000424458,-0.072923669,0.022307438,0.015632098,-0.05903828,-0.000387643,0.063853777
KEN,-0.015966663,2003,0.019667602,-2.69E-09,0.000335903,-0.053700233,0.019929413,0.015068071,-0.059594678,-0.002431257,0.045322197
BWA,-0.016040747,2003,0.022622903,-2.27E-09,0.000363822,-0.108444586,0.036911451,0.005320001,0.014873964,0.000651226,0.057474534
MUS,-0.016327948,2003,0.009385345,-6.15E-09,0.000177709,-0.097224218,0.0600198,0.010494417,-0.060211888,-0.002641964,0.041371507
SGP,-0.01661924,2003,0.016504884,2.4800925175008793e-08,0.001078554,-0.077889054,0.049574908,0.012490563,-0.006224521,-0.003661444,0.022587042
LKA,-0.016819841,2003,0.010675576,-6.21E-09,0.000271539,-0.089924356,0.053407626,0.005847621,-0.066132777,-0.002921382,0.043037529
GTM,-0.016926404,2003,0.011946094,-1.99E-09,0.000322495,-0.069373897,0.045650238,0.01431574,-0.073347496,-0.002292037,0.04033896
MYS,-0.017827482,2003,0.011480792,1.894817287026048e-08,0.000944727,-0.090352043,0.055290758,0.00825525,-0.002993512,-0.003685503,0.018378679
GIN,-0.017892428,2003,0.066959068,-4.22E-09,0.000177831,-0.079948983,0.027357297,0.011580797,-0.007369087,0.001726949,0.030041958
KHM,-0.018775356,2003,0.001168087,-9.28E-09,0.000132011,-0.107450541,0.072640077,0.000477333,-0.087142346,-0.002676033,0.036047721
CUB,-0.018817476,2003,0.026770486,-5.75E-10,0.000721657,-0.076546967,0.019944088,0.027816515,-0.096140855,-0.000150461,0.03666523
ARM,-0.019056599,2003,0.026726213,6.244247039948952e-09,0.00063264,-0.103441922,0.036780807,0.011705935,-0.004529284,-0.001139454,0.048830867
UZB,-0.019459606,2003,0.035149357,-6.06E-09,-0.000236661,-0.007412989,0.021914804,0.013442528,-0.044540441,0.003287092,0.035866324
ETH,-0.019500809,2003,0.009042522,-7.16E-09,0.000106068,-0.01974574,0.021899624,0.009886631,-0.084190839,-0.000397356,0.052205668
PRY,-0.02038209,2003,0.007964363,-1.01E-08,0.000421859,-0.006695604,0.022707848,0.012078757,-0.085043666,0.009682434,0.030598345
NIC,-0.020978886,2003,0.009178215,-4.00E-09,0.000316303,-0.080558952,0.045655177,0.011438404,-0.08034942,-0.00042876,0.057217682
